60	4.42110336414450e-79
61	7.24771043302365e-81
62	1.16898555371350e-82
63	1.85553262494206e-84
64	2.89926972647210e-86
65	4.46041496380319e-88
66	6.75820449061093e-90
67	1.00868723740463e-91
68	1.48336358441844e-93
69	2.14980229625865e-95
70	3.07114613751236e-97
71	4.32555794015842e-99
72	6.00771936133113e-101
73	8.22975254976895e-103
74	1.11212872294178e-104
75	1.48283829725561e-106
76	1.95110302270484e-108
77	2.53390002948666e-110
78	3.24858978139327e-112
79	4.11213896378890e-114
80	5.14017370473614e-116
81	6.34589346263691e-118
82	7.73889446663063e-120
83	9.32396923690386e-122
84	1.10999633772673e-123
85	1.30587804438433e-125
86	1.51846284230745e-127
87	1.74535958885917e-129
88	1.98336316915798e-131
89	2.22849794287424e-133
90	2.47610882541586e-135
91	2.72099870924819e-137
92	2.95760729266088e-139
93	3.18022289533423e-141
94	3.38321584610032e-143
95	3.56127983800045e-145
96	3.70966649791711e-147
97	3.82439845146091e-149
98	3.90244739944983e-151
99	3.94186606005048e-153
100	3.94186606005034e-155
101	3.90283768321832e-157
102	3.82631145413582e-159
103	3.71486548945198e-161
104	3.57198604755008e-163
105	3.40189147385714e-165
106	3.20933157911075e-167
107	2.99937530758004e-169
108	2.77719935887026e-171
109	2.54788932006462e-173
110	2.31626301824040e-175
111	2.08672343985628e-177
112	1.86314592844323e-179
113	1.64880170658678e-181
114	1.44631728647975e-183
115	1.25766720563450e-185
116	1.08419586692630e-187
117	9.26663134125028e-190
118	7.85307740783871e-192
119	6.59922471246999e-194
120	5.49935392705868e-196
121	4.54492060087448e-198
122	3.72534475481539e-200
123	3.02873557302058e-202
124	2.44252868791964e-204
125	1.95402295033566e-206
126	1.55081186534580e-208
127	1.22111170499683e-210
128	9.53993519528764e-213
129	7.39529860099782e-215
130	5.68869123153672e-217
131	4.34251239048667e-219
132	3.28978211400498e-221
133	2.47352038646972e-223
134	1.84591073617140e-225
135	1.36734128605291e-227
136	1.00539800445066e-229
137	7.33867156533267e-232
138	5.31787794589381e-234
139	3.82581147186568e-236
140	2.73272247990428e-238
141	1.93810104957734e-240
142	1.36485989406856e-242
143	9.54447478369686e-245
144	6.62810748867760e-247
145	4.57110861288200e-249
146	3.13089631019289e-251
147	2.12986143550558e-253
148	1.43909556453075e-255
149	9.65835949349424e-258
150	6.43890632899704e-260
151	4.26417637681858e-262
152	2.80537919527526e-264
153	1.83358117338263e-266
154	1.19063712557300e-268
155	7.68152984240725e-271
156	4.92405759128659e-273
157	3.13634241483248e-275
158	1.98502684483077e-277
159	1.24844455649722e-279
160	7.80277847810856e-282
