64	0.00254421952035575
65	0.00438388594276685
66	0.00743932159984675
67	0.0124358808833259
68	0.0204826273372427
69	0.0332471632140751
70	0.0531954611425199
71	0.0839139668727081
72	0.130532837357546
73	0.200269558685549
74	0.303110683415966
75	0.452645287234510
76	0.667056212766644
77	0.970263582206040
78	1.39319898983431
79	1.97516818811950
80	2.76523546336733
81	3.82353545552022
82	5.22238989046671
83	7.04708033412368
84	9.39610711216495
85	12.3807529007351
86	16.1237712195617
87	20.7570388113899
88	26.4180493963144
89	33.2451857571603
90	41.3717867200209
91	50.9191221169492
92	61.9884964901988
93	74.6528129774438
94	88.9480324837628
95	104.865048822962
96	122.342556960123
97	141.261509067358
98	161.441724648410
99	182.641143036585
100	204.558080200975
101	226.836682995140
102	249.075573484860
103	270.839458546644
104	291.673263050232
105	311.118147253581
106	328.728608418878
107	344.089758344993
108	356.833823468882
109	366.654937876282
110	373.321391292215
111	376.684647069622
112	376.684647069622
113	373.351154617679
114	366.801134361228
115	357.232409117022
116	344.914050181952
117	330.174133507510
118	313.385618244416
119	294.951170112392
120	275.287758771566
121	254.811809772028
122	233.925595856288
123	213.005420617108
124	192.391992815452
125	172.383225562645
126	153.229533833462
127	135.131557396439
128	118.240112721884
129	102.658082363186
130	88.4438863436682
131	75.6161471029835
132	64.1591551176829
133	54.0287622043646
134	45.1583684096181
135	37.4647204583499
136	30.8532992009940
137	25.2231351132213
138	20.4709502368174
139	16.4945786080831
140	13.1956628864663
141	10.4816612998883
142	8.26722581399655
143	6.47503000816500
144	5.03613445079492
145	3.88997971371740
146	2.98409402696133
147	2.27359544911343
148	1.72055871824800
149	1.29330588217302
150	0.965668392022505
151	0.716257350374295
152	0.527768573960012
153	0.386340394009948
154	0.280974832007237
155	0.203026975385871
156	0.145762956687294
157	0.103983765280108
158	0.0737100108314682
159	0.0519215170636749
160	0.0363450619445725
